filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
country.00029.wav,0.30992863,0.089165315,0.11710813,0.002025077,1214.0489189999996,146505.884,1555.339938,153285.5275,2273.9761949999997,955332.4135,0.054210548,0.000465611,-1.37e-06,0.009649333000000001,-1.05e-05,0.002311213,89.10290948,-171.22011,2246.0054,-5.359894799999998,28939.56600000001,-9.510767,19488.4,0.49056140000000004,14960.668,1.8949881000000002,12013.423999999999,0.20485356,10048.038,-0.6341817,8627.241,-0.537993,7557.975,-1.4598408999999999,6733.5103,-2.0591002,6065.5356,-1.3712046,5523.1640000000025,-1.5718798999999999,5068.162,-1.9513328,4684.385,-1.541674,4354.988,-1.8011370999999998,4068.3855,-1.8809958999999998,3816.5105,-2.1380486000000003,3596.105,-2.1267736,3398.6436,-2.0591002,3221.7888,-2.0281723,3062.4355,1
country.00030.wav,0.22143982,0.08618449,0.07959754,0.002164807,1240.558751,336577.3741,1996.8315149999999,285482.334,2412.7262969999997,3640511.064,0.042834312,0.00023065099999999998,-1.03e-06,0.007497425,4.91e-05,0.000193848,161.49902340000003,-277.0879,3849.2412,-74.41508499999998,43442.668,-35.46642999999999,32091.314,-17.175718,25097.058999999997,-11.189319,20245.453,-7.7262964000000025,16948.58,-7.4783725999999975,14542.457,-7.485058299999999,12734.071000000002,-7.5455570000000005,11328.952,-4.9133263,10205.64,-7.217017699999999,9287.479,-6.91787,8524.399,-6.9419227,7877.5713,-6.978689,7320.422,-6.6184783,6840.1094,-6.1177583,6423.7446,-5.5769544,6056.191,-5.1277037000000005,5726.6396,-4.9133263,5430.2046,-4.8051424,5163.1924,1
country.00031.wav,0.31339920000000004,0.081924595,0.10085530599999999,0.001238987,2053.229089,516923.1888,2187.759412,208001.3111,4094.5560609999998,2032175.455,0.095325113,0.0024426870000000002,-0.000302484,0.008324444,-0.000734924,0.001243117,112.3471467,-130.46286,2164.5657,-13.174751,15258.97,-15.21025,10283.799,-2.871587,8205.756,-1.2160455,6604.371,-1.3730756000000002,5518.7446,-1.2791938,4746.34,-1.4813199,4165.8009999999995,-1.9222294999999998,3711.9893,-0.76064056,3352.4294,-1.6079568000000002,3053.836,-1.1801435,2807.0293,-0.9242045,2596.4429,-0.84452075,2415.4119,-0.6096075,2258.738,-0.7647687,2120.5679999999998,-0.90734863,1998.5311,-0.7644133000000001,1890.2286,-0.76064056,1793.2625,-0.94137424,1707.2831,1
country.00032.wav,0.3310411,0.09126896,0.06052462400000001,0.001216642,1823.068794,549179.9619,2205.691583,213502.1598,4015.4927340000004,2243370.172,0.067586357,0.002030944,-1.36e-06,0.0037029209999999996,2.78e-05,0.0004522730000000001,99.38401442,-237.91400000000002,4656.0396,-70.08665500000001,30985.902000000002,-44.56211,22079.951,-21.927494,18150.852,-17.112410999999998,14655.101,-11.556548,12379.598,-8.647628,10675.153999999999,-6.596328999999999,9381.094000000001,-5.9287505,8352.287,-3.3209224,7533.889,-4.429893,6856.1953,-3.8091172999999996,6293.049,-3.6439633000000002,5816.5654,-3.7700214,5412.181,-3.706605,5059.1016,-3.6657665,4747.1245,-3.4792879,4473.4053,-3.2915165,4228.4717,-3.3209224,4008.7256,-3.2881025999999998,3811.015,1
country.00033.wav,0.3169028,0.09003893,0.10464459,0.002311631,2456.6331219999997,456556.5827,2387.478925,153318.8669,4914.691318,1598292.3869999999,0.123631831,0.003209294,2.82e-06,0.007269006,-1.31e-05,0.002833519,92.28515625,-133.23608000000002,4158.7686,-27.12769,13709.91,-19.968979,9400.585,-6.09074,7721.665,-6.3808703,6210.4175,-3.9950132000000007,5225.657,-3.0336504,4501.7725,-2.6036544,3954.0098,-2.4406967,3524.765,-2.5488186,3179.7485,-2.8106115000000003,2901.2790000000005,-2.6739349999999997,2665.6958,-2.8386376,2465.8853,-2.8599069999999998,2294.2666,-3.0050304,2147.285,-2.88519,2018.9941,-2.7724903,1904.606,-2.7549803,1803.6970000000001,-2.5488186,1714.7323,-2.5135262000000003,1632.9834,1
country.00034.wav,0.35906309999999997,0.09120271,0.07825538,0.001589277,2614.438373,791564.5148,2655.955821,277059.9745,5435.743207,4002788.732,0.11928223800000001,0.003371325,4.61e-07,0.002595408,-8.21e-06,0.002953345,135.9991776,-153.84811000000005,2847.9775,-35.093540000000004,15945.983999999999,-26.203505,10998.148000000001,-16.164091,8592.955,-10.225396,7045.1304,-7.89266,5933.552,-6.3351674000000004,5115.7764,-4.749531,4503.4683,-3.9912657999999994,4017.5083,-2.9497833,3627.7468,-2.790348,3310.3992,-2.5984962000000005,3041.2104,-2.6309574000000002,2813.4292,-2.76589,2618.4834,-2.917549,2448.6597,-3.0428362,2300.2222,-3.2243629,2168.6543,-3.1383915,2051.8284,-2.9497833,1948.4033,-2.8798932999999995,1856.7141,1
country.00035.wav,0.37587437,0.08155686,0.099977106,0.0011473260000000002,2321.871533,543379.1476,2545.325,155899.8294,4580.418732,2651597.511,0.104365302,0.002556445,1.67e-06,0.00508388,8.78e-05,0.0030218140000000003,99.38401442,-120.39206000000001,1672.9841,-12.521401,12830.806,-10.35747,8669.167,-1.4754866000000002,6813.109,3.0125512999999997,5576.268,1.3240163,4692.4624,2.3572507000000003,4040.0315,2.3666112,3547.2524,0.47414639999999997,3191.6995,-0.778712,2893.5369,1.0165914,2639.6294,0.6691804,2426.759,0.66485345,2244.0317,0.3017379000000001,2090.1895,-0.21526569,1958.4689,-0.22944555,1839.3057,-0.42677224,1734.7382,-0.681858,1642.0829999999999,-0.778712,1557.7148,-0.977383,1482.2484,1
country.00036.wav,0.34472176,0.086342305,0.022781625,0.000258605,1827.591866,574086.1177,2050.071064,136295.0004,3647.221668,2281948.983,0.08486652900000001,0.0037378240000000003,1.99e-06,0.000509196,4.3799999999999994e-05,0.000127859,112.3471467,-339.6333,6965.51,-120.94693999999998,51873.26,-83.88481,37560.67,-50.166145,31654.936,-38.56755,25922.955,-30.184599,22002.504,-25.777603,18994.852,-22.24549,16720.531000000006,-20.305206,14902.208999999999,-12.365057,13457.62,-17.137163,12253.436000000005,-15.9497385,11254.729,-15.196463,10400.013,-14.243188,9673.175,-13.650723000000001,9037.851,-13.317059,8478.689,-13.164102,7983.6169999999975,-12.861683,7545.014,-12.365057,7156.0684,-12.094488,6805.147,1
country.00037.wav,0.37394622,0.08425143,0.072096035,0.00081159,2068.588278,678947.8282,2437.514586,229435.5429,4232.86484,3544186.637,0.084964336,0.0025842129999999997,1.01e-05,0.0035563770000000008,8.209999999999999e-05,0.001040913,99.38401442,-173.42148,2588.2495,-34.174656,21199.676,-22.39762,14560.195,-10.767800999999999,11379.094,-4.1869354,9330.419,-3.0649335,7814.4824,-2.8537965,6712.198,-2.4754975,5882.75,-2.7921848,5240.41,-3.1442642000000003,4727.726,-2.3496262999999997,4305.3076,-2.5358791000000003,3952.035,-2.4608946,3651.7483,-2.446325,3394.2708,-2.5398357000000003,3170.6948,-2.7846634,2976.4653,-3.0597978,2805.5205,-3.1970532000000005,2652.3875,-3.1442642000000003,2515.695,-3.1098666,2391.8914,1
country.00038.wav,0.36740872,0.085861675,0.09092727,0.000926031,2859.975602,519832.8407,2919.664066,147355.1653,6246.194352,2144435.786,0.121149262,0.002022413,-9.82e-05,0.004624941,-0.00074469,0.002137556,151.99908090000002,-118.04001000000001,1850.5027,-21.934635,10449.987,-11.864391,7271.0195,-5.032545,5645.5977,-2.7921495,4555.806,-0.9186661,3832.1846,-0.19999851,3300.8354,0.53962064,2901.7732,0.26049614,2588.8022,-0.9031252000000001,2339.0754,0.95996195,2134.0444,0.78716564,1961.2996,0.9145716,1814.9056,0.7475852,1690.6655,0.38212606,1583.1313,-0.04007909,1491.3922,-0.37576637,1408.6292,-0.70278007,1334.915,-0.9031252000000001,1267.5946,-0.90771455,1207.4241,1
country.00039.wav,0.43765524,0.07510381,0.09637789,0.000761411,3760.290664,586377.8915,3052.840652,127629.3601,7441.953272,1729427.071,0.212367224,0.003896112,1.05e-07,0.003960697,6.71e-06,0.0027247879999999997,123.046875,-89.67387,1968.0509,-26.694034999999996,5178.714,-13.973257,3884.0078,-1.1049702,3460.8843,0.95196855,2825.2449,1.4146818,2366.4775,1.6166624,2044.932,2.2674873,1803.0669,2.1788611,1609.4312,0.32174546,1454.6001,1.8857429,1327.4562,1.8264491999999999,1221.0753,1.4118186000000001,1133.3312,1.1618353000000001,1056.9375,1.1986351,989.6566,1.0384480999999999,931.04865,0.71997684,880.38025,0.5357409000000001,835.632,0.32174546,795.61694,0.09416764,760.3014,1
country.00040.wav,0.37347454,0.08612116,0.109032035,0.001514656,2449.9807309999997,299203.8893,2560.526326,123072.7494,5043.390926,1607861.124,0.106305588,0.001284752,-3.02e-06,0.00586223,-7.55e-05,0.004043751,143.5546875,-102.849236,3301.1245,-8.763063,10713.998,-7.284585499999999,7262.901,2.1817765,5767.7246,2.3480756,4656.17,1.6324530000000002,3904.6987,2.0348144,3363.051,2.209044,2951.086,1.4913691999999998,2636.3105,-1.0906196000000001,2380.0552,0.69819266,2171.3184,0.52641827,1995.4556,0.19618201,1847.8057,-0.18737878,1721.8921,-0.36729857,1610.4246,-0.3606066,1512.2227,-0.77536637,1428.4617,-0.9597449,1351.8525,-1.0906196000000001,1283.1676,-1.5414219999999998,1227.3456,1
country.00041.wav,0.3978547,0.08228434,0.11330078,0.000587263,2634.080774,820747.0265,2898.541576,233608.9717,5807.827964,4557786.7930000005,0.095860221,0.0028702,8.08e-06,0.007680995,0.000174206,0.002288184,129.1992188,-111.59851,2639.2034,-14.676969,11116.411,-5.433794,7712.0723,3.9093406,6089.4614,7.8669205,4962.407,6.468098599999999,4167.701,7.2630149999999984,3587.9243,6.8121240000000025,3152.5222,5.417022,2835.0024,2.366732,2557.677,4.8665332999999995,2331.6968,4.5258026,2142.7705,4.2202269999999995,1983.0917,3.8368550000000003,1845.6505,3.4644358,1726.5742,3.282835,1621.8455,2.9529259999999997,1530.6355,2.5325906000000002,1450.9004,2.366732,1376.5677,2.0014002,1311.7656,1
country.00042.wav,0.39162800000000003,0.08532484,0.11770958,0.0004930059999999999,2387.9167199999997,345749.3881,2716.60124,119166.6196,5391.769176,1645318.907,0.087044346,0.001274585,3.79e-06,0.007822335,-2e-05,0.002518183,103.359375,-101.26205,1535.1,-8.57627,9533.376,-3.1264007,6485.2495,5.2493120000000015,5110.4463,6.970426,4123.052,7.747202400000001,3452.7847,6.624312400000001,2974.8457,5.179591,2627.4485,4.3413330000000006,2347.1462,-0.48992535,2121.6516,2.6285833999999997,1945.1227,2.6447387000000004,1788.0448,2.4830375,1655.5107,1.8207788,1546.0002,1.4122953,1447.9769,1.0384666999999999,1361.5151,0.39891659999999995,1289.827,0.061067507,1222.1929,-0.48992535,1164.8451,-0.84110135,1110.7942,1
country.00043.wav,0.40308014,0.082270466,0.09503626,0.001466625,2530.38888,392522.6448,2491.239786,133483.7231,5070.036808,1825423.98,0.134285274,0.002220498,-7.95e-06,0.004691115,-0.000328935,0.002717588,135.9991776,-101.15571,2675.0747,-7.850396000000001,10346.735,-11.800315,7033.8447,-3.7071114,5512.4478,-0.96690655,4473.9883,0.46077135,3752.1228,0.40938064,3234.6973,0.78391486,2839.1558,0.7030804,2531.7960000000007,-0.26403475,2286.03,0.5868873,2083.0469,0.43041104,1913.4238,0.56162316,1770.6411,0.17946815,1649.4289999999999,0.14685667,1541.7308,0.11038909,1447.3947,-0.18377252,1365.6199,-0.3393516,1291.8259,-0.26403475,1225.8779,-0.32362413,1166.5026,1
country.00044.wav,0.3601007,0.08534113,0.113700226,0.0014129120000000001,1729.62776,561523.7653,2247.4261899999997,303943.7297,3358.80498,2989752.3189999997,0.06650368,0.0015374229999999998,-4.77e-05,0.010531566000000001,-0.000569824,0.001675408,78.30255682,-162.76453,5079.1187,-21.430738,23089.678,-15.258245,15607.794,-6.3188615,12024.528999999999,0.50618714,9857.53,1.3353252,8281.707,2.0078459,7119.2227,1.9072533999999999,6240.12,1.2854208999999999,5558.2676,1.1694458,5009.9937,1.4878223999999998,4563.7183,1.3292393999999998,4188.2817,1.4159238,3871.8962,1.4677678,3599.8115,1.2631111000000002,3366.9153,1.4112873,3160.3790000000013,1.1243173,2980.7417,0.91966593,2819.4824,1.1694458,2676.207000000001,0.92922133,2547.0935,1
country.00045.wav,0.34551412,0.09265810000000001,0.14664021,0.0017763079999999999,2777.382855000001,530741.1091,2647.709969,118843.7505,5622.4142619999975,1954697.093,0.132970729,0.003496465,-2.07e-06,0.011851281000000002,-2.1e-05,0.004948198,78.30255682,-61.216103000000004,2346.2110000000002,5.012767,5884.928000000001,-2.3355165,4187.3833,2.5327299,3311.5854,3.0399002999999998,2688.895,1.8317186,2275.87,1.3292713,1972.3567,1.3102194999999999,1737.9979,1.0695423000000002,1558.7979999999998,0.32172927,1412.7684,1.1717274,1293.1542,1.4777483999999999,1194.9376,1.3515954,1107.9847,1.1066766000000001,1033.7821,1.0152222,968.5656,0.61928195,914.84515,0.5969026999999999,864.5563,0.5586159,819.50385,0.32172927,780.66486,0.25943163,744.3818,1
country.00046.wav,0.37423664,0.08565948,0.10333165,0.001103381,2109.288834,299088.5022,1933.745275,86204.11884,3843.818314,819523.1872,0.115884661,0.002265536,1.64e-06,0.005598804000000001,5.9499999999999996e-05,0.00303592,78.30255682,-126.87773,2301.9336,-11.686328,14751.876,-18.424954999999997,10047.098,0.86352825,8720.841999999999,0.29732153,7029.7803,-0.27391887,5884.9277,-0.65485525,5059.1826,-0.52795744,4438.156,-0.80537486,3960.9824,-2.2959153999999997,3570.6406,-0.22606918,3260.9954,-1.0522771,3005.785,-0.9152549999999999,2781.522,-0.9661136999999999,2586.9802,-1.5721065,2423.2468,-1.8000116000000002,2276.2153,-2.2263622000000005,2147.9746,-2.3658986,2031.3857,-2.2959153999999997,1927.0802,-2.3230633999999997,1833.2108,1
country.00047.wav,0.31035978,0.083076715,0.09065407,0.000976326,1783.9610519999999,199743.0759,1839.918928,74591.0958,3555.851275,880821.5088,0.094100067,0.0016104770000000001,4.5700000000000003e-07,0.0063551269999999995,5.7399999999999986e-05,0.001194856,151.99908090000002,-165.50191999999996,1770.1941,-23.79586,21278.527000000002,-27.067293,14287.846000000001,-9.651311999999999,11694.091,-7.9969915999999985,9390.675,-6.025201,7857.854,-4.1403036,6767.8745,-4.5193033,5930.601,-4.200245400000001,5279.8647,-4.9054723,4760.8984,-4.495412,4341.352,-3.8802642999999994,3988.407,-4.532671499999998,3692.3955,-4.302958,3435.2136,-4.458223,3210.8826,-4.733675,3015.164,-4.756569,2843.0652,-4.9412584000000015,2691.2178,-4.9054723,2553.644,-4.667871,2430.5098,1
country.00048.wav,0.3110642,0.09118536,0.11693265,0.002095169,1939.7642420000002,421866.7456,2482.512913,163418.4733,4127.87174,2364184.106,0.06396371099999999,0.001158325,9.67e-07,0.008792916999999999,-6.159999999999999e-05,0.002727022,117.4538352,-148.96546999999995,5224.786,-20.861604999999997,19373.477,-10.176703999999999,13275.296,-0.9567011999999999,10264.738000000001,1.5138668,8289.553,0.6272215,6945.5044,2.5408863999999998,5988.3726,1.489479,5258.8706,0.09703106,4701.0293,-2.2503729999999997,4240.0796,-0.43398347,3868.5657,-0.13259372,3552.7622,-0.18144001,3284.1409,-1.0542619,3065.6252,-1.4033326000000002,2868.1963,-1.5218653999999998,2692.1846,-1.912143,2539.2566,-2.1712615,2402.221,-2.2503729999999997,2278.5479,-2.2862709999999997,2166.8992,1
country.00049.wav,0.32385382,0.08929375,0.143587,0.0016867929999999998,1599.815255,246025.4223,1826.1925059999999,129304.8567,3006.2716379999997,1192266.152,0.075791975,0.000791315,-5.67e-07,0.014077723,-4.14e-05,0.0032249009999999996,112.3471467,-110.01208999999999,2250.9077,12.384499,16521.322,0.25098488,11399.448,5.0393023,8653.757,3.151077,6974.6387,1.8252439999999999,5839.569,0.44915609999999995,5030.9443,0.34295014,4410.489000000001,-0.296552,3931.5557,-1.515145,3544.8525,-0.4398903,3228.0847,-0.80008787,2965.268,-0.75171393,2740.6606,-0.8190183000000001,2548.8376,-0.9252064,2382.6882,-0.9899385,2236.8535,-1.3396485,2109.75,-1.4910915,1995.2661,-1.515145,1892.2142,-1.7283398,1800.3601,1
country.00050.wav,0.35114378,0.08544255,0.10942717,0.000990442,1780.151918,393466.7113,2036.2865190000002,160049.613,3874.702556,1864673.0469999998,0.078945222,0.002109616,3.24e-05,0.008657994,0.000218718,0.001693313,117.4538352,-143.02405,2553.3132,-10.576772,19119.984,-11.501849,12870.825,3.3136427000000004,10360.478000000001,0.11854456,8368.636,3.9924333,7067.571999999999,1.8501375,6105.604,3.9755962,5386.3643,2.0109310000000002,4834.8690000000015,0.79457027,4381.03,2.0626406999999998,4007.7070000000003,2.7482285,3684.1687,2.0750029999999997,3412.834000000001,2.1216698,3173.845,1.3609149999999999,2975.0305,1.5572996000000001,2794.4636,0.9763128000000001,2640.3184,1.1734973,2497.8237,0.79457027,2374.0034,0.63753617,2258.6702,1
country.00051.wav,0.2747034,0.09570829,0.09036241,0.00082974,1552.852535,374369.0717,1848.580396,135494.327,3167.121169,1446525.134,0.059279156,0.001899517,7.42e-05,0.007514911,0.00028739900000000003,0.000532134,64.59960938,-204.61702,2652.7087,-41.342632,28337.59,-33.48152,19110.91,-13.525504000000002,15568.808,-11.181245,12522.895,-6.4802756,10570.27,-7.65495,9088.17,-4.8632812,8020.007,-6.4774949999999984,7165.8896,-5.115105000000002,6493.8696,-5.530549,5917.7886,-4.970336,5435.726,-5.066224,5024.3857,-4.824919,4671.2295,-5.082973,4364.965,-4.9217525,4096.8345,-5.2991543,3863.8745,-4.994174,3655.8105,-5.115105000000002,3467.743,-5.2343364,3298.6191,1
country.00052.wav,0.32880688,0.08774856,0.06952578,0.000391888,1115.454265,229865.2895,1662.618258,140714.2592,2347.310658,1466042.084,0.035462889,0.0006240180000000001,9.470000000000001e-05,0.004305341,0.0004990519999999999,0.000257508,71.77734375,-265.25833,3305.0828,-63.185867,42804.42,-40.08331,29700.08,-18.191607,23780.707000000002,-15.032022,19139.154,-9.017966,16148.528,-7.1459217000000015,13877.755,-4.046549,12226.058,-4.9324965,10889.258,-1.218719,9856.135,-2.730705,8968.107,-1.8453076000000002,8238.379,-1.6645567,7611.953,-1.5616709,7073.4326,-1.7151762,6606.0923,-1.3545595,6198.9385,-1.4572659,5839.7607,-1.2092377,5520.7925,-1.218719,5233.059,-1.2324243000000001,4974.6763,1
country.00053.wav,0.3733612,0.084625855,0.13358529,0.00112482,2271.80757,241030.7718,2297.417361,60633.438389999996,4957.774378,919986.9173,0.108308183,0.001238639,6.440000000000001e-05,0.009573209000000001,0.0007079289999999999,0.004459256,89.10290948,-84.65404000000002,1396.0913,8.157063,9469.442,0.09861897,6493.833000000001,13.0097065,5414.3726,6.990731200000001,4501.5903,9.58816,3794.3887,5.3193007,3373.9502,7.018490299999999,2979.9172,4.0738330000000005,2726.11,0.85299724,2473.3782,3.1147810000000002,2297.3242,3.5704608,2111.9512,2.1416447,1978.5109,2.4483194,1840.8975,1.5997516999999999,1731.3195,1.7050838,1625.7695,1.0429623,1539.9674,1.2107459999999999,1457.5297,0.85299724,1385.7811,0.7754072,1319.5626,1
country.00054.wav,0.31286237,0.08901715,0.104326904,0.00089869,1654.202272,308654.1464,2105.383707,135612.6207,3907.5102979999997,1774523.783,0.060184724,0.000623486,1.9699999999999998e-05,0.008978378,0.00044403,0.000860097,75.99954044,-174.97488,1579.6466,-29.628874,22197.324,-18.05045,15121.178,1.0045513000000001,12461.192,0.14262132,9993.98,5.0615163,8464.1,2.9056613,7294.3364,4.9998255,6425.585,2.6321716,5767.7964,0.32523018,5213.1045,2.60101,4757.295,2.9859579,4370.168,2.0727366999999997,4049.9770000000003,2.26384,3764.3977,1.3471165,3529.5315,1.3202753999999999,3311.8564,0.7627265000000001,3126.2563,0.78643084,2958.1726,0.32523018,2810.6279999999997,0.025919275,2675.8518,1
country.00055.wav,0.3570534,0.08414198,0.15503329999999999,0.001481796,1881.29943,161170.1893,2116.203664,85092.47168,4111.484522,1124965.047,0.081115487,0.0005434169999999999,5.3700000000000004e-05,0.01454225,0.0007308880000000001,0.005011361,129.1992188,-82.915054,1521.1522,19.804325,11495.133,7.6448708,7998.901,15.737217999999999,6218.8994,9.58775,5153.837,11.602024,4328.5635,7.337614500000001,3825.9197,8.715675,3366.112,5.749384,3069.7915,3.0572627,2778.907,4.789446400000001,2573.3142,5.1010985,2364.8706,4.0391254,2200.077,4.519732,2049.2729999999997,3.9100010000000003,1920.8973,4.117928,1804.3821,3.428731,1709.7622,3.532971,1617.4303,3.0572627,1539.3981,2.8952267000000003,1465.3785,1
country.00056.wav,0.3192199,0.08408544,0.13624372,0.002027129,1468.4190609999994,290076.5291,1960.5669649999998,162369.1196,3212.427494,1971676.388,0.054925032,0.001009902,1.3000000000000001e-05,0.016630372,0.000217127,0.001291957,80.74951172,-164.75694,4753.222,-20.662619,23420.623,-12.363973,15912.833,2.926023,12667.046999999999,1.312935,10192.22,4.900515,8581.445,3.0855183999999998,7386.552,5.110451,6501.9194,3.3198757000000003,5817.1343,1.3163996,5279.525,3.7635492999999993,4823.705,3.8793092000000002,4430.6709999999985,3.108118,4101.042,3.2728488,3816.8984,2.3934941000000003,3577.4136,2.4878682999999997,3360.0066,1.9100395000000001,3175.6382,1.8806956000000001,3003.5579,1.3163996,2855.3657,1.0641949,2716.3325,1
country.00057.wav,0.31504115,0.08673571,0.13015415,0.002361217,1741.739508,327993.1237,1985.599216,159526.281,3790.310053,1735893.035,0.07544530599999999,0.0013840039999999999,2.28e-06,0.013273368,-2.9100000000000013e-05,0.002080603,67.99958882,-137.82297,4387.347,-8.144322,19265.586,-9.855447999999999,12938.256000000001,3.4400557999999997,10279.103000000001,0.6125121,8287.588,3.4866269999999995,6981.1730000000025,1.8546740000000002,6014.9043,2.760487,5282.5015,0.25532296,4752.9688,-2.150304,4297.5596,-0.71517825,3952.1624,-0.0797015,3632.264,-1.0384579,3369.8242,-1.01865,3135.6018,-1.5608753,2934.7188,-1.3718892,2756.882,-1.7788881,2600.8193,-1.8880816000000002,2461.792,-2.150304,2336.0686,-2.0666697,2222.8706,1
country.00058.wav,0.34816479999999994,0.08659593,0.16389679999999998,0.002492867,1796.7771460000001,267739.1657,2148.86603,126501.8076,4165.250915,1619715.201,0.073287126,0.00102974,-1.62e-06,0.017409304,-3.27e-05,0.004846673,112.3471467,-101.28446,3332.986,9.570361,14156.643999999998,6.256213,9588.6455,16.947266,7576.7869999999975,10.381310000000001,6259.428000000001,11.961169,5246.9404,8.386078999999999,4589.3755,9.658832,4037.2417,6.8403807,3663.4138,3.1653574,3312.7607,6.4438767,3033.8237,6.459618,2785.6459999999997,5.1661863,2596.777,5.302812,2414.741,4.4020767,2268.5952,4.514557,2130.5156,3.7563517,2017.5282,3.7102597,1909.0604,3.1653574,1816.015,2.9411302000000004,1728.4,1
country.00059.wav,0.28432759999999996,0.088386424,0.14549367,0.0023781999999999996,1535.279534,563678.2312,2011.762448,318841.6118,3509.9121090000012,4062158.3219999997,0.05253498400000002,0.000967813,-4.11e-07,0.018978564,-0.000167133,0.001292804,135.9991776,-185.04742,7321.955,-32.26739,27664.838,-11.599518,19444.164,5.39467,15557.434,3.7095852,12527.527,6.792557,10516.573,4.3438435,9092.481,6.3076434,8000.9644,4.0864906,7167.8955,1.3132541000000002,6465.4634,3.5935879,5894.481,3.5686797999999995,5410.699000000001,2.6222196,5013.3257,2.7928498,4660.487,1.9922249,4365.5464,2.1041640999999998,4098.403,1.3804533,3871.1812,1.6315671,3665.8284,1.3132541000000002,3480.5066,1.3266351,3312.7864,1
country.00060.wav,0.34207803,0.08828088,0.14103147,0.0017130160000000001,1373.672818,521641.8503,1930.766586,299757.1437,3070.388291,3409193.667,0.042916259000000005,0.001119742,-1.29e-05,0.016648068999999998,-0.000158809,0.001393379,69.83741554,-178.4442,3801.6409999999996,-24.170696,26205.426,-12.085649499999999,17844.293,2.695202,14069.941,2.6800512999999997,11290.444,6.2481723,9492.844000000001,4.6965094,8166.5380000000005,6.955941,7194.33,4.969464,6449.2085,2.9706295,5825.329000000002,4.6777086,5320.8486,5.0148269999999995,4886.7429999999995,4.1601586,4525.7559999999985,4.1542854,4206.4907,3.533901,3935.1426,3.8041315000000004,3694.2263,3.2712126,3487.1218,3.3095233,3297.1409,2.9706295,3129.7209999999995,2.6031506,2979.1504,1
country.00061.wav,0.31454968,0.08579556,0.10725886,0.0014242089999999998,1397.821606,378270.6091,1896.36395,247385.109,3100.931133,2763085.117,0.04858304,0.000704656,1.14e-06,0.009804733000000001,-0.000125308,0.0009020160000000001,60.09265988,-186.31606000000002,4645.7393,-25.21654,28696.472999999998,-14.826552,19433.627,0.33817459999999994,15301.236,-0.88461006,12282.701000000001,3.0581386000000004,10329.039,0.76442367,8900.593,2.810222,7830.9297,0.96803445,7002.6167,0.016063334,6320.9316,0.9169200000000001,5762.62,1.3943405,5291.141,0.5879679,4896.6685,0.9345257,4553.09,0.41503787,4258.048,0.4869847,3997.5027,-0.045552168,3770.719,0.25964257,3567.6455,0.016063334,3383.0808,-0.22037648,3218.6416,1
country.00062.wav,0.39051792,0.086559884,0.13015126,0.001439344,2166.471557,283690.1808,2277.393315,70582.22606,4793.619093,1091443.799,0.10233551800000001,0.001546365,3.33e-06,0.008775182,0.000249203,0.004008037,172.265625,-94.1149,1601.8761,7.5401440000000015,11319.806999999999,1.0759478,7697.389,11.200787,6132.158,5.063944,5078.984,8.192796000000001,4298.8076,4.1754365,3793.6082,6.2005305,3355.7607,3.5902032999999998,3045.6973,1.3445479,2763.999000000001,3.5160766000000003,2538.6545,4.0055966,2333.4243,2.9244695,2173.6318,3.2729678,2023.625,2.0491099999999998,1912.7639,2.125855,1796.0557,1.3854258,1701.9486,1.7272743000000002,1612.5911,1.3445479,1533.0739,1.3887844999999999,1459.7897,1
country.00063.wav,0.33389664,0.09656372,0.13147667,0.002425235,1614.748155,601646.8353,2016.9860820000001,331767.0092,3659.8451549999995,3631268.435,0.058258033,0.001266859,-0.000131316,0.011723522,0.00017188700000000002,0.004331274,83.35433468,-185.44035,5596.7217,-33.484337,26543.084,-16.375035999999998,18387.139,-0.06262537,14669.466999999999,-0.48089594,11774.732,3.1580242999999997,9913.806,1.4226013000000002,8542.834,3.8086157,7528.2954,2.1167439999999997,6734.8315,1.2228868,6083.8594,2.0784491999999997,5547.7417,2.3856822999999996,5095.9897,1.9729558,4715.063,2.0778844,4385.8506,1.5345037000000001,4104.1064,1.5170075,3852.2773,1.0778938999999998,3633.4553,1.4111515,3441.9440000000004,1.2228868,3267.5479,1.4063765,3115.5923,1
